sample.Corners,280.947176456504,8.0,no_hit
sample.Crazy,187.10904974812092,8.0,no_hit
sample.SittingDuck,207.85280575799828,0.0,hit
sample.Corners,487.75886087945315,0.0,hit
sample.Walls,486.7059752104163,0.0,hit
sample.SittingDuck,207.85280575799723,0.0,hit
sample.Corners,487.75886087945247,0.0,hit
sample.Crazy,85.50874827762644,-8.0,hit
sample.Walls,486.70597521041526,0.0,hit
sample.Walls,390.528594649666,8.0,no_hit
sample.SittingDuck,346.57658859008666,0.0,hit
sample.Walls,187.6527125335108,8.0,hit
sample.Crazy,336.6906138907732,8.0,no_hit
sample.SittingDuck,346.57658859008615,0.0,hit
sample.Walls,321.7448511618636,8.0,no_hit
sample.Crazy,102.35447681918195,8.0,hit
sample.Crazy,346.85273845031986,2.0,no_hit
sample.Walls,708.593251937373,8.0,no_hit
sample.Walls,699.5999725706077,8.0,no_hit
sample.Walls,532.2436892655284,8.0,no_hit
sample.Walls,348.7112531214295,8.0,no_hit
sample.Walls,57.56246178693135,8.0,hit
sample.Walls,160.52256789396412,8.0,no_hit
sample.Walls,459.26199889455967,8.0,no_hit
sample.Walls,489.23768358118656,8.0,no_hit
sample.Walls,662.6863812448233,8.0,no_hit
sample.Walls,735.7098162709531,8.0,no_hit
sample.Walls,617.3731006234959,8.0,no_hit
sample.Walls,360.1460505010621,8.0,no_hit
sample.Walls,121.71225546576953,8.0,hit
sample.Walls,97.85774627086488,8.0,no_hit
sample.Walls,435.97636603524506,8.0,no_hit
sample.Walls,494.48089016664585,8.0,no_hit
sample.Walls,665.5973148215827,8.0,no_hit
sample.Walls,752.2810675627281,8.0,no_hit
sample.Walls,629.8869014828321,8.0,no_hit
sample.Walls,371.6876871658757,8.0,no_hit
sample.Walls,131.57887734717193,8.0,hit
sample.Walls,136.3531580578526,8.0,no_hit
sample.Walls,412.3780720160572,8.0,no_hit
sample.Walls,457.4450077810926,8.0,no_hit
sample.Crazy,139.0323646434096,3.0,hit
sample.Corners,247.54839930010326,0.0,hit
sample.Crazy,409.7483163926602,4.0,no_hit
sample.Walls,513.5913376216183,0.0,no_hit
sample.Crazy,214.70610075635008,8.0,no_hit
sample.Corners,205.27241061428128,0.0,hit
sample.Corners,232.42489375160972,0.0,hit
sample.Crazy,102.64799789354004,-8.0,no_hit
sample.Walls,291.57931194356877,8.0,hit
sample.Walls,344.5770632642141,8.0,no_hit
sample.Crazy,161.47259780060438,-8.0,no_hit
sample.Walls,444.44688286522836,8.0,no_hit
sample.Walls,467.11107723385413,8.0,no_hit
sample.Crazy,291.2154160503179,8.0,no_hit
sample.Walls,317.04594003086834,8.0,no_hit
sample.Crazy,322.773988400509,8.0,no_hit
sample.Walls,116.61818679251017,8.0,no_hit
sample.Walls,423.10282839748265,8.0,no_hit
sample.Walls,588.5783641386705,6.0,no_hit
sample.Walls,446.76553531461593,8.0,no_hit
sample.Crazy,417.7148322072565,0.0,hit
sample.Walls,310.9709748807024,8.0,no_hit
sample.Walls,92.27504109821518,8.0,hit
sample.Walls,473.76729706232317,0.0,no_hit
sample.Walls,440.7226347482809,8.0,no_hit
sample.Walls,208.2608160719656,8.0,hit
sample.Walls,452.57205930608865,8.0,no_hit
sample.Walls,876.9662566166121,0.0,no_hit
sample.Walls,669.0967530554909,8.0,no_hit
sample.Walls,510.4064264744781,8.0,no_hit
sample.Corners,329.2581487447629,8.0,no_hit
sample.Walls,497.7414149469877,8.0,no_hit
sample.Walls,304.90971341244324,8.0,hit
sample.SittingDuck,408.873332664898,0.0,hit
sample.Corners,284.9275367708532,0.0,hit
sample.Walls,293.0845434827394,0.0,hit
sample.SittingDuck,408.8733326648971,0.0,hit
sample.Corners,284.9275367708525,0.0,hit
sample.Crazy,80.90345321819986,8.0,no_hit
sample.SittingDuck,367.740485138077,0.0,hit
sample.Corners,187.83225063104467,0.0,hit
sample.Walls,415.3493341357498,0.0,hit
sample.Crazy,81.39570700577283,-8.0,no_hit
sample.SittingDuck,367.740485138076,0.0,no_hit
sample.Walls,126.72416726886793,8.0,no_hit
sample.Crazy,113.89149185844178,0.0,no_hit
sample.Walls,681.6465960030207,8.0,no_hit
sample.Walls,522.312315676012,8.0,no_hit
sample.Walls,599.7830062692458,8.0,no_hit
sample.Walls,506.0071793766253,8.0,no_hit
sample.Walls,280.02026651664386,8.0,hit
sample.Walls,183.89640472610128,0.0,hit
sample.Walls,80.426802602147,8.0,no_hit
sample.Walls,159.38732506146002,8.0,no_hit
sample.Walls,500.61070640114826,8.0,no_hit
sample.Walls,518.4200397157028,8.0,no_hit
sample.Walls,505.3088072296417,8.0,no_hit
sample.Walls,604.3388159620462,8.0,no_hit
sample.Walls,635.962034184486,8.0,no_hit
sample.Corners,357.784052732947,0.0,no_hit
sample.SittingDuck,316.3380715379285,0.0,hit
sample.SittingDuck,141.27433908827115,0.0,hit
sample.Walls,478.8521482937487,8.0,no_hit
sample.Corners,237.63790510332743,0.0,hit
sample.SittingDuck,118.76390947823376,0.0,hit
sample.Walls,442.45338096382295,8.0,no_hit
sample.Corners,78.24404011670875,0.0,hit
sample.Crazy,339.9858730204844,8.0,no_hit
sample.SittingDuck,505.2042762036737,0.0,hit
sample.Crazy,173.04712023156137,8.0,hit
sample.Walls,537.9461496992992,8.0,no_hit
sample.Walls,335.1120019512212,8.0,hit
sample.Crazy,405.99557305828813,-1.0,no_hit
sample.Corners,672.6397505506025,0.0,hit
sample.Crazy,357.8334394593086,8.0,no_hit
sample.Corners,672.6397505506011,0.0,hit
sample.Corners,672.6397505506005,0.0,hit
sample.Corners,672.6397505506,0.0,hit
sample.Corners,672.639750550599,0.0,hit
sample.Corners,672.6397505505987,0.0,hit
sample.Corners,672.6397505505979,0.0,hit
sample.Corners,672.6397505505972,0.0,hit
sample.SittingDuck,236.05803766396818,0.0,hit
sample.Walls,468.36814038512273,0.0,hit
sample.SittingDuck,326.2187333982708,0.0,hit
sample.Walls,344.11309002491095,0.0,hit
sample.Corners,258.99057789484317,0.0,hit
sample.Crazy,413.42511926042295,8.0,no_hit
sample.Corners,116.83276026805335,0.0,no_hit
sample.SittingDuck,123.12329847182625,0.0,hit
sample.Walls,476.69944469567184,0.0,no_hit
sample.SittingDuck,198.47310062903242,0.0,hit
sample.Corners,330.19058830697224,8.0,no_hit
sample.Crazy,328.2916569888507,-4.0,hit
sample.SittingDuck,198.4731006290316,0.0,hit
sample.Corners,642.0550431211908,0.0,hit
sample.SittingDuck,198.47310062903054,0.0,hit
sample.Walls,217.9697625800189,8.0,no_hit
sample.SittingDuck,198.47310062902943,0.0,hit
sample.Walls,211.51915875626796,8.0,no_hit
sample.Corners,642.0550431211893,0.0,hit
sample.Crazy,86.65848281581012,8.0,hit
sample.Walls,228.94994487601815,8.0,no_hit
sample.Walls,328.8517553460886,8.0,no_hit
sample.Corners,660.4621700305779,0.0,no_hit
sample.Crazy,175.25037801406856,8.0,no_hit
sample.Walls,515.4791388498705,0.0,no_hit
sample.Corners,660.4621700305773,0.0,no_hit
sample.Crazy,361.5972831995114,8.0,hit
sample.Walls,523.4431008761993,0.0,no_hit
sample.Walls,572.3858243368662,8.0,no_hit
sample.Walls,429.4142098310729,8.0,no_hit
sample.Walls,373.5491306310722,8.0,no_hit
sample.Walls,246.06747751428094,5.0,hit
sample.Walls,270.3838807820522,8.0,no_hit
sample.Walls,517.229078130609,8.0,no_hit
sample.Walls,507.6761572482907,8.0,no_hit
sample.Walls,467.49495770729095,0.0,no_hit
sample.Walls,229.5488110481269,8.0,no_hit
sample.Walls,142.57786163884657,8.0,no_hit
sample.Walls,511.4619094346065,8.0,no_hit
sample.Walls,647.3690205573195,5.0,no_hit
sample.Walls,409.6142642539029,8.0,no_hit
sample.Walls,227.54382679739993,8.0,no_hit
sample.Corners,328.8722035268507,8.0,no_hit
sample.SittingDuck,351.00594765222064,0.0,hit
sample.Corners,155.92799496624176,0.0,hit
sample.Walls,512.5456940477136,8.0,no_hit
sample.SittingDuck,423.1148538423994,0.0,hit
sample.Corners,43.869768465334225,0.0,no_hit
sample.Walls,537.5421315245222,8.0,no_hit
sample.Crazy,398.90124620281676,8.0,hit
sample.Corners,199.2062335058949,0.0,hit
sample.Corners,310.97393768208974,0.0,hit
sample.Corners,421.11339218214755,0.0,no_hit
sample.Crazy,344.69503272586576,-8.0,no_hit
sample.Walls,551.8363248231664,8.0,no_hit
sample.Walls,524.740434111762,3.0,no_hit
sample.Crazy,558.5688634032682,-7.0,no_hit
sample.Walls,331.9750694862261,8.0,no_hit
sample.Crazy,518.1920765329369,-5.0,no_hit
sample.Walls,41.181916055188424,8.0,no_hit
sample.Crazy,282.3639385495981,8.0,no_hit
sample.Walls,473.05239665597145,8.0,no_hit
sample.Crazy,137.09642315749406,8.0,no_hit
sample.Walls,233.4987157624046,0.0,hit
sample.SittingDuck,370.59148857390966,0.0,hit
sample.Walls,193.5227085501071,8.0,hit
sample.SittingDuck,341.1795158382975,0.0,hit
sample.Walls,154.76255921096092,8.0,hit
sample.Walls,200.49667375364348,0.0,hit
sample.Crazy,43.299529490564346,8.0,hit
sample.Crazy,398.0571811714391,-4.0,no_hit
sample.Walls,356.3790474584259,0.0,no_hit
sample.Corners,501.1674708385656,0.0,hit
sample.Crazy,367.7873128334565,8.0,no_hit
sample.Corners,327.7362531869359,0.0,hit
sample.Walls,497.44194358243425,0.0,hit
sample.Walls,169.53738922195902,8.0,hit
sample.Walls,166.21106089229318,5.0,hit
sample.Walls,97.41067283932887,8.0,no_hit
sample.Walls,106.21273550580341,4.0,hit
sample.Crazy,418.0126012352105,8.0,no_hit
sample.Crazy,410.1812901436469,8.0,no_hit
sample.Crazy,266.89791127223333,8.0,no_hit
sample.Crazy,260.1653262146286,8.0,no_hit
sample.Crazy,235.26666244531432,8.0,no_hit
sample.Crazy,344.98222885177387,8.0,no_hit
sample.Crazy,247.5537449475903,8.0,no_hit
sample.Crazy,592.6906030967084,-4.0,no_hit
sample.Crazy,276.0495585888987,8.0,no_hit
sample.Crazy,82.57433143992859,-8.0,hit
sample.Corners,576.7957366504646,7.0,no_hit
sample.Walls,88.02056572533606,8.0,no_hit
sample.Crazy,291.3103861989852,8.0,no_hit
sample.SittingDuck,109.01361650228854,0.0,hit
sample.Corners,430.5282187013408,0.0,hit
sample.Crazy,60.37793125481593,-8.0,no_hit
sample.Walls,211.94880568198536,8.0,no_hit
sample.Corners,406.6134570997108,0.0,hit
sample.SittingDuck,206.33473707467707,0.0,hit
sample.Corners,406.6134570997104,0.0,hit
sample.Crazy,276.8024447189614,-2.0,no_hit
sample.Walls,517.1151319484275,8.0,no_hit
sample.Corners,336.5426455822319,0.0,hit
sample.Walls,282.1779061240337,8.0,no_hit
sample.Corners,336.5426455822314,0.0,hit
sample.Crazy,275.79954293066953,8.0,hit
sample.Walls,211.70521566866853,8.0,no_hit
sample.Crazy,272.4867671006792,8.0,no_hit
sample.Walls,248.9618473148512,8.0,no_hit
sample.Crazy,213.83441247902084,8.0,no_hit
sample.Walls,84.51951915278738,8.0,no_hit
sample.Walls,419.10720642889277,8.0,no_hit
sample.Walls,594.3205601438185,8.0,no_hit
sample.Walls,445.1255300718882,8.0,no_hit
sample.Walls,239.30552551919098,8.0,no_hit
sample.Walls,206.0753003932191,8.0,no_hit
sample.Walls,333.0443200077568,8.0,no_hit
sample.Walls,655.0827061101669,7.0,no_hit
sample.Walls,619.7289234653524,1.0,no_hit
sample.Walls,194.68664822171,8.0,no_hit
sample.Walls,132.40014194997423,8.0,no_hit
sample.Walls,322.52905280424847,8.0,no_hit
sample.Walls,616.1531976989326,8.0,no_hit
sample.Walls,594.5131923186128,8.0,no_hit
sample.Walls,247.3403605495199,8.0,no_hit
sample.Walls,165.15785757044108,8.0,hit
sample.Walls,363.4350679697665,0.0,no_hit
sample.Walls,470.0349322028697,8.0,no_hit
sample.Walls,586.2524261554091,8.0,no_hit
sample.Walls,376.33370504672325,8.0,no_hit
sample.SittingDuck,291.83510104420213,0.0,hit
sample.Walls,349.09138143797475,8.0,hit
sample.Crazy,400.7623649631621,4.0,no_hit
sample.Corners,450.5468948388919,0.0,hit
sample.Walls,265.4381405156522,0.0,hit
sample.Crazy,557.2553901446286,-8.0,no_hit
sample.Corners,384.06538342191163,0.0,hit
sample.Walls,110.90409721918148,0.0,hit
sample.Crazy,541.8916335115539,-8.0,hit
sample.Crazy,514.3334150608748,-8.0,no_hit
sample.Crazy,637.2710671112019,0.0,no_hit
sample.Crazy,228.8993223678445,-8.0,no_hit
sample.SittingDuck,495.4596257326983,0.0,hit
sample.Crazy,265.8362727953935,0.0,no_hit
sample.SittingDuck,282.2483931811342,0.0,hit
sample.Crazy,292.22741739643584,-8.0,no_hit
sample.SittingDuck,144.26592605513616,0.0,hit
sample.SittingDuck,60.671361450032215,0.0,hit
sample.Crazy,335.7148696194282,8.0,no_hit
sample.Crazy,339.1546186283461,8.0,no_hit
sample.Crazy,175.61317940156414,8.0,no_hit
sample.Crazy,471.3858540143506,8.0,no_hit
sample.Corners,231.73165988568744,0.0,hit
sample.Walls,309.98176437281865,8.0,no_hit
sample.Crazy,588.4509997568657,-8.0,no_hit
sample.SittingDuck,341.80416669695336,0.0,no_hit
sample.Crazy,748.5135193162722,8.0,no_hit
sample.Crazy,565.1435412391471,8.0,no_hit
sample.SittingDuck,156.2545869801758,0.0,hit
sample.Crazy,371.8634746140142,4.0,no_hit
sample.Crazy,363.8929241209561,8.0,no_hit
sample.Walls,429.9694075630336,8.0,no_hit
sample.Crazy,298.28888572403304,8.0,no_hit
sample.Crazy,411.4457043176439,8.0,no_hit
sample.Crazy,352.797574393584,8.0,hit
sample.Walls,693.3114956907013,0.0,no_hit
sample.Walls,365.60113353153656,8.0,no_hit
sample.Crazy,341.4234960943763,8.0,no_hit
sample.Walls,223.6761346968928,8.0,hit
sample.Walls,159.26954547172164,0.0,hit
sample.Crazy,626.4298597227761,8.0,no_hit
sample.Crazy,61.21570162462991,8.0,hit
sample.Walls,138.35253110072586,8.0,hit
sample.Crazy,178.03998955424555,8.0,hit
sample.Walls,237.28089120277596,8.0,hit
sample.SittingDuck,312.58484413216394,0.0,hit
sample.Walls,135.75919550491076,8.0,no_hit
sample.Crazy,333.70759154751045,-8.0,no_hit
sample.Walls,192.47914320153876,0.0,no_hit
sample.Corners,662.2270389971287,0.0,hit
sample.SittingDuck,150.3021160876795,0.0,hit
sample.Walls,400.0798579741557,0.0,hit
sample.Corners,295.8978823328385,0.0,hit
sample.Walls,532.3273711603109,0.0,no_hit
sample.Corners,159.06829912961697,0.0,hit
sample.Walls,664.6589109903166,2.0,no_hit
sample.Walls,336.6498034813181,8.0,no_hit
sample.Crazy,164.63385396461186,-8.0,hit
sample.Walls,206.42978342876202,8.0,hit
sample.Walls,86.25744870722004,8.0,no_hit
sample.Crazy,358.0592788258499,8.0,no_hit
sample.SittingDuck,512.5819106267218,0.0,hit
sample.Crazy,224.64343983350065,-8.0,hit
sample.Walls,511.71319339972587,0.0,hit
sample.Walls,503.75512851118873,0.0,no_hit
sample.Corners,676.9934294473094,0.0,no_hit
sample.Crazy,71.52745985160732,-8.0,no_hit
sample.SittingDuck,418.9528660130018,0.0,hit
sample.Crazy,416.92756695672256,-4.0,no_hit
sample.SittingDuck,410.96120121001275,0.0,hit
sample.Walls,493.8177570161077,8.0,no_hit
sample.SittingDuck,418.95286601300035,0.0,hit
sample.Walls,318.0478215965955,8.0,no_hit
sample.Walls,109.3659691962402,8.0,hit
sample.Crazy,459.03256543457985,8.0,no_hit
sample.Walls,624.0083700620081,8.0,no_hit
sample.Walls,676.9110534878331,8.0,no_hit
sample.Walls,752.2150241192212,8.0,no_hit
sample.Walls,472.24366344413403,8.0,no_hit
sample.Walls,439.042322066099,8.0,no_hit
sample.Walls,367.2344666751918,8.0,hit
sample.Walls,58.684290498159804,8.0,hit
sample.Walls,126.14923520046545,8.0,no_hit
sample.Crazy,473.2196108986332,8.0,no_hit
sample.Crazy,494.2527421637177,8.0,no_hit
sample.Walls,443.34338454522555,0.0,hit
sample.Crazy,449.6810294917409,8.0,no_hit
sample.Walls,92.98078057095637,0.0,hit
sample.Corners,456.51390698874053,8.0,no_hit
sample.Walls,593.2953867228257,7.0,no_hit
sample.Walls,187.02276863492384,8.0,no_hit
sample.Walls,141.80399261176098,8.0,no_hit
sample.Crazy,165.65833919217144,8.0,hit
sample.Crazy,515.8998694242633,8.0,no_hit
sample.Walls,392.2976092418848,0.0,hit
sample.Corners,698.0529069194097,0.0,hit
sample.Walls,449.89621304799454,0.0,no_hit
sample.Corners,889.8233022431083,0.0,no_hit
sample.Crazy,259.86575127517057,8.0,no_hit
sample.Crazy,602.4643553852887,8.0,no_hit
sample.Crazy,565.4783354836037,8.0,no_hit
sample.Walls,606.7499421794531,8.0,no_hit
sample.Crazy,387.07782105577854,8.0,no_hit
sample.Walls,317.165481809561,8.0,no_hit
sample.Crazy,51.90024471004756,6.0,hit
sample.Walls,472.227499613784,8.0,no_hit
sample.Walls,424.81020794829266,8.0,no_hit
sample.Crazy,168.14767796455519,-8.0,no_hit
sample.Walls,497.9409598374382,8.0,no_hit
sample.Walls,308.0463659645912,8.0,hit
sample.Crazy,244.05867314064355,8.0,no_hit
sample.Walls,209.94146502177685,8.0,no_hit
sample.Crazy,529.2749270183164,6.0,no_hit
sample.Walls,348.9030350648044,8.0,no_hit
sample.Crazy,367.6093773628683,8.0,no_hit
sample.Walls,415.1045662184842,8.0,no_hit
sample.Crazy,324.72529307894916,0.0,no_hit
sample.Crazy,244.1963134659568,-8.0,no_hit
sample.SittingDuck,156.11438157940498,0.0,hit
sample.Crazy,366.37532662279267,-3.0,no_hit
sample.SittingDuck,156.1143815794043,0.0,hit
sample.Walls,406.57403080847166,0.0,hit
sample.Crazy,78.89145056755055,8.0,no_hit
sample.Corners,404.5587747194062,0.0,hit
sample.Walls,406.5740308084705,0.0,hit
sample.SittingDuck,156.11438157940245,0.0,hit
sample.Crazy,474.303772683146,8.0,no_hit
sample.Walls,449.82069876794293,8.0,no_hit
sample.Walls,244.73748920224986,8.0,no_hit
sample.Crazy,401.8931018260484,-2.0,no_hit
sample.Walls,248.6572102118913,8.0,no_hit
sample.Crazy,337.0965239640892,8.0,hit
sample.Walls,319.62441301137665,8.0,no_hit
sample.Walls,597.6139242573269,0.0,hit
sample.Walls,542.9707847107286,0.0,no_hit
sample.Walls,197.96221599268716,8.0,no_hit
sample.Walls,226.7454981401196,8.0,no_hit
sample.Walls,359.53921661027135,8.0,no_hit
sample.Walls,502.38872483591746,8.0,no_hit
sample.Walls,501.99155783575696,8.0,no_hit
sample.Walls,248.86597809783063,8.0,no_hit
sample.Walls,295.747173118786,8.0,no_hit
sample.Walls,406.57403080846024,8.0,no_hit
sample.Walls,385.3460439715068,8.0,no_hit
sample.Walls,507.14308372428303,8.0,no_hit
sample.Walls,377.27361065399964,8.0,no_hit
sample.Walls,285.9884930671874,8.0,no_hit
sample.Walls,287.99704518749263,8.0,no_hit
sample.Walls,324.8032525005386,8.0,no_hit
sample.Walls,570.5933401174353,8.0,no_hit
sample.Walls,537.1061468613336,3.0,no_hit
sample.Walls,207.49645123735684,8.0,no_hit
sample.Walls,230.12613700546044,8.0,no_hit
sample.Walls,324.89653826773065,8.0,no_hit
sample.Walls,567.1021086358517,8.0,no_hit
sample.Walls,515.5281017839358,8.0,no_hit
sample.Walls,215.55336741499403,8.0,no_hit
sample.Corners,134.26938931417405,8.0,no_hit
sample.SittingDuck,293.6164146859409,0.0,hit
sample.Walls,499.56502996476627,6.0,no_hit
sample.Walls,319.32412566569195,8.0,hit
sample.SittingDuck,193.37656129442942,0.0,hit
sample.Crazy,218.16302682654967,8.0,no_hit
sample.Walls,42.3123448575584,8.0,no_hit
sample.SittingDuck,143.24121607375324,0.0,hit
sample.Corners,539.7776350778888,0.0,hit
sample.Crazy,95.52089846218142,4.0,hit
sample.Corners,570.159247321527,0.0,hit
sample.Crazy,120.75993781463409,8.0,no_hit
sample.Corners,570.159247321526,0.0,no_hit
sample.Crazy,145.9511523919285,8.0,no_hit
sample.Crazy,107.2514012653235,8.0,no_hit
sample.Walls,739.9938371726909,8.0,no_hit
sample.Walls,637.7515909846376,8.0,no_hit
sample.Walls,535.5254089408597,0.0,no_hit
sample.Walls,360.03658588044493,8.0,no_hit
sample.Walls,129.08504209300645,8.0,hit
sample.Walls,423.24007813813415,8.0,no_hit
sample.Walls,539.3451902307601,8.0,no_hit
sample.Walls,660.6087766683681,8.0,no_hit
sample.Walls,757.8954307137329,8.0,no_hit
sample.Walls,468.45146863659755,8.0,no_hit
sample.Walls,432.4605596719006,8.0,no_hit
sample.Walls,299.0795244816681,8.0,hit
sample.Walls,44.338047519943885,6.0,hit
sample.Walls,274.78054680704685,0.0,no_hit
sample.Walls,540.8023651470094,8.0,no_hit
sample.Walls,734.3252427088732,8.0,no_hit
sample.Corners,190.11271307630636,0.0,hit
sample.SittingDuck,174.03672952858042,0.0,hit
sample.Corners,291.7402071197821,0.0,hit
sample.SittingDuck,174.03672952857966,0.0,hit
sample.Crazy,226.6854884295172,8.0,hit
sample.SittingDuck,174.03672952857906,0.0,hit
sample.Crazy,318.08465463952274,-2.0,no_hit
sample.Walls,220.0441071290892,8.0,no_hit
sample.SittingDuck,174.0367295285784,0.0,hit
sample.Walls,307.57314592212515,2.0,no_hit
sample.Walls,257.37888859795436,8.0,no_hit
sample.Crazy,284.5716092390943,7.0,no_hit
sample.Walls,240.47580181139884,8.0,no_hit
sample.Walls,450.47246078406556,8.0,no_hit
sample.Crazy,306.988024867055,8.0,hit
sample.Walls,507.2612308675222,8.0,no_hit
sample.Walls,326.65468951230537,8.0,no_hit
sample.Walls,346.62843243571683,8.0,no_hit
sample.Crazy,225.24252677097354,8.0,hit
sample.Walls,337.59587802067125,0.0,no_hit
sample.Walls,304.84353823895145,8.0,no_hit
sample.Walls,477.22636595001194,8.0,no_hit
sample.Walls,434.44221295194416,8.0,no_hit
sample.Walls,400.49208532983096,8.0,no_hit
sample.Walls,273.08819956365846,8.0,no_hit
sample.Walls,222.0408115265361,8.0,no_hit
sample.Walls,502.2177806866006,8.0,no_hit
sample.Walls,568.9306874308261,4.0,no_hit
sample.Walls,317.21731741443983,8.0,no_hit
sample.Walls,249.74393617583857,8.0,no_hit
sample.Walls,222.71482510794434,8.0,no_hit
sample.Walls,514.1637673320122,8.0,no_hit
sample.Walls,536.7281310232108,8.0,no_hit
sample.Walls,313.9766370662961,8.0,no_hit
sample.Walls,295.3138816362904,8.0,no_hit
sample.Walls,305.46583543081806,8.0,no_hit
sample.Walls,362.75250228515586,8.0,no_hit
sample.Walls,480.91214979165085,8.0,no_hit
sample.Walls,370.8945093684318,8.0,no_hit
sample.Corners,770.5328662860231,0.0,no_hit
sample.SittingDuck,185.6198485744908,0.0,hit
sample.Walls,361.0119249556359,8.0,no_hit
sample.Corners,312.43690714336276,0.0,no_hit
sample.SittingDuck,204.53121465448268,0.0,hit
sample.Corners,312.4369071433622,0.0,no_hit
sample.Crazy,324.23749668588766,8.0,no_hit
sample.Crazy,103.13759895693627,8.0,hit
sample.Corners,312.4369071433615,0.0,no_hit
sample.Walls,294.30583640882077,8.0,no_hit
sample.Walls,335.88599610500387,8.0,no_hit
sample.Corners,444.8035723250568,0.0,hit
sample.Crazy,185.12100062002415,-8.0,no_hit
sample.Walls,471.8250108188629,0.0,no_hit
sample.Corners,444.8035723250559,0.0,hit
sample.Crazy,362.1094279126813,8.0,no_hit
sample.Corners,444.80357232505537,0.0,hit
sample.Walls,434.56703320129327,0.0,hit
sample.Crazy,395.0250524536714,8.0,hit
sample.Walls,230.77059557413625,8.0,no_hit
sample.Walls,432.5444725451694,7.0,no_hit
sample.Walls,479.13877551460047,0.0,no_hit
sample.Walls,317.542910594355,8.0,no_hit
sample.Walls,363.404030263588,8.0,no_hit
sample.Walls,302.4646800928709,8.0,no_hit
sample.Walls,401.15682254773577,8.0,no_hit
sample.Walls,407.32330207827556,8.0,no_hit
sample.Walls,286.84835899665916,8.0,no_hit
sample.Walls,423.82392345367066,8.0,no_hit
sample.Walls,436.8969605887654,3.0,no_hit
sample.Walls,285.4852852026705,8.0,no_hit
sample.Walls,363.8333530115737,8.0,no_hit
sample.Walls,333.7584098761986,8.0,no_hit
sample.Walls,471.8250108188492,8.0,no_hit
sample.Walls,399.5006527714489,8.0,no_hit
sample.Walls,232.20965300023065,8.0,no_hit
sample.Walls,396.0915938039329,8.0,no_hit
sample.Walls,295.6718329640225,8.0,no_hit
sample.Corners,389.0549608036091,5.0,no_hit
sample.SittingDuck,361.59717933733276,0.0,hit
sample.Walls,200.7800104745161,8.0,no_hit
sample.Crazy,131.78397611659443,-8.0,hit
sample.Walls,565.2862685129194,0.0,no_hit
sample.Crazy,161.07854667332,-8.0,no_hit
sample.Corners,635.1413304018783,0.0,hit
sample.Crazy,85.83240698074731,8.0,hit
sample.SittingDuck,449.2167995552061,0.0,hit
sample.Crazy,164.31667347079923,7.0,hit
sample.Walls,635.1413304018769,0.0,no_hit
sample.Walls,376.94395102945816,8.0,no_hit
sample.Crazy,123.19586981243987,8.0,no_hit
sample.Walls,323.51318383836457,8.0,no_hit
sample.Walls,189.68408639180672,8.0,hit
sample.Crazy,390.86694116662113,1.0,no_hit
sample.Walls,371.43875671054354,8.0,no_hit
sample.Crazy,215.58872230873845,8.0,no_hit
sample.Walls,486.59366061994876,8.0,no_hit
sample.Walls,387.4021206752556,8.0,no_hit
sample.Walls,428.9255698618189,8.0,no_hit
sample.Crazy,104.94165930103865,8.0,no_hit
sample.Walls,334.6007195907343,3.0,hit
sample.Crazy,197.09744134520892,8.0,no_hit
sample.Walls,230.491460459061,8.0,no_hit
