558.4915101340071;139.57069925625532;563.3215703122403;136.94001138525178;5.5;118.57488031814643;518.5244046186602;158.40494332370426;518.5244046186602;0.0;73.49349089545707;-151.51882786417218;132.1133523594681;2024-06-05T12:03:34.913954600;291.2339408409564;515.3613691075634;1;notRisky;6;5;5;5;4;4;2;1;1;0;0;0;17;7;6;5;6;4;3;2;1;1;0;0;7;6;7;6;5;5;4;2;2;1;0;0;6;7;6;7;6;55;54;3;2;1;1;0;5;6;8;7;58;56;55;53;2;2;1;0;7;6;7;59;69;58;55;54;54;2;1;0;5;8;58;58;59;56;57;56;54;54;2;0;7;9;60;60;60;59;57;57;56;54;2;1;9;11;64;64;63;62;59;57;57;54;3;2;11;16;68;68;68;63;61;58;56;56;4;2;15;18;22;72;81;66;61;59;58;6;4;3;14;19;32;23;70;66;62;58;7;6;5;3;13;17;20;20;18;63;60;9;18;6;5;3;10;13;16;16;13;11;9;6;7;5;4;3;6;8;11;9;10;8;6;6;5;5;3;3;3;4;4;6;6;5;4;4;4;3;3;2
558.4915101340071;139.57069925625532;563.3215703122403;136.94001138525178;5.5;118.57488031814643;518.5244046186602;158.40494332370426;518.5244046186602;0.0;73.49349089545707;-151.51882786417218;132.1133523594681;2024-06-05T12:03:34.913954600;291.2339408409564;515.3613691075634;1;notRisky;6;5;5;5;4;4;2;1;1;0;0;0;17;7;6;5;6;4;3;2;1;1;0;0;7;6;7;6;5;5;4;2;2;1;0;0;6;7;6;7;6;55;54;3;2;1;1;0;5;6;8;7;58;56;55;53;2;2;1;0;7;6;7;59;69;58;55;54;54;2;1;0;5;8;58;58;59;56;57;56;54;54;2;0;8;11;62;62;61;59;57;57;56;54;2;1;13;16;71;69;67;64;59;57;57;54;3;2;18;25;78;77;75;67;62;58;56;56;4;2;24;30;36;84;90;71;63;59;58;6;4;3;24;33;50;37;80;73;64;58;7;6;5;3;22;29;34;32;27;68;62;9;18;6;5;3;17;22;26;25;20;15;10;6;7;5;4;3;10;13;18;14;14;10;6;6;5;5;3;3;4;6;6;8;7;5;4;4;4;3;3;2
560.2559627269122;139.59759976492984;560.2559627269122;139.59759976492984;0.0;144.0978307871431;73.57214760857153;100.20575109868943;73.57214760857153;0.0;494.9972268767653;115.38653187779539;85.1326298704442;2024-06-05T12:03:34.919963100;338.37418543482374;550.0;0;notRisky;6;5;5;5;4;4;2;1;1;0;0;0;17;7;6;5;6;4;3;2;1;1;0;0;7;6;7;6;5;5;4;2;2;1;0;0;6;7;6;7;6;55;54;3;2;1;1;0;5;6;8;7;58;56;55;53;2;2;1;0;7;6;7;59;69;58;55;54;54;2;1;0;5;8;58;58;59;56;57;56;54;54;2;0;7;9;60;60;60;59;57;57;56;54;2;1;9;11;64;64;63;62;59;57;57;54;3;2;11;16;68;68;68;63;61;58;56;56;4;2;15;18;22;72;81;66;61;59;58;6;4;3;14;19;32;23;70;66;62;58;7;6;5;3;13;17;20;20;18;63;60;9;18;6;5;3;10;13;16;16;13;11;9;6;7;5;4;3;6;8;11;9;10;8;6;6;5;5;3;3;3;4;4;6;6;5;4;4;4;3;3;2
560.2559627269122;139.59759976492984;560.2559627269122;139.59759976492984;0.0;144.0978307871431;73.57214760857153;100.20575109868943;73.57214760857153;0.0;494.9972268767653;115.38653187779539;85.1326298704442;2024-06-05T12:03:34.919963100;338.37418543482374;550.0;0;notRisky;6;5;5;5;4;4;2;1;1;0;0;0;17;7;6;5;6;4;3;2;1;1;0;0;7;6;7;6;5;5;4;2;2;1;0;0;6;7;6;7;6;55;54;3;2;1;1;0;5;6;8;7;58;56;55;53;2;2;1;0;7;6;7;59;69;58;55;54;54;2;1;0;5;8;58;58;59;56;57;56;54;54;2;0;8;11;62;62;61;59;57;57;56;54;2;1;13;16;71;69;67;64;59;57;57;54;3;2;18;25;78;77;75;67;62;58;56;56;4;2;24;30;36;84;90;71;63;59;58;6;4;3;24;33;50;37;80;73;64;58;7;6;5;3;22;29;34;32;27;68;62;9;18;6;5;3;17;22;26;25;20;15;10;6;7;5;4;3;10;13;18;14;14;10;6;6;5;5;3;3;4;6;6;8;7;5;4;4;4;3;3;2
560.2559627269122;139.59759976492984;560.2559627269122;139.59759976492984;0.0;144.0978307871431;208.7083072679373;254.3607999617338;208.7083072679373;0.0;368.3884815294554;143.29358041366763;106.10143111201283;2024-06-05T12:03:34.923571400;346.96829002721836;511.99355144232896;2;notRisky;6;6;6;5;5;4;3;2;1;1;0;0;18;7;7;6;6;5;4;2;2;1;0;0;7;7;7;7;6;6;4;3;2;1;1;0;6;7;7;7;7;55;55;3;2;2;1;0;6;7;8;8;69;57;54;53;3;2;1;0;6;6;8;58;58;56;55;54;52;2;1;0;6;8;57;59;57;56;56;55;54;52;2;0;7;9;60;59;59;58;56;56;55;53;1;1;9;11;64;63;63;60;58;56;55;54;2;2;12;16;67;69;66;63;59;56;56;54;3;2;14;18;23;82;69;64;60;58;56;5;3;3;15;20;31;23;68;65;60;57;7;5;4;3;14;17;21;20;18;62;60;8;17;6;4;3;10;14;16;16;13;11;8;6;6;4;4;3;7;8;11;10;9;8;6;5;5;4;3;3;3;4;5;6;6;4;4;4;3;3;3;2
560.2559627269122;139.59759976492984;560.2559627269122;139.59759976492984;0.0;144.0978307871431;539.2390043243026;175.6265924417679;539.2390043243026;0.0;41.710920078615786;-174.35432253988142;149.7435082472617;2024-06-05T12:03:34.925568200;271.8966601553747;550.0;0;notRisky;6;6;6;5;5;4;3;2;1;1;0;0;18;7;7;6;6;5;4;2;2;1;0;0;7;7;7;7;6;6;4;3;2;1;1;0;6;7;7;7;7;55;55;3;2;2;1;0;6;7;8;8;69;57;54;53;3;2;1;0;6;6;8;58;58;56;55;54;52;2;1;0;6;8;57;59;57;56;56;55;54;52;2;0;7;9;60;59;59;58;56;56;55;53;1;1;9;11;64;63;63;60;58;56;55;54;2;2;12;16;67;69;66;63;59;56;56;54;3;2;14;18;23;82;69;64;60;58;56;5;3;3;15;20;31;23;68;65;60;57;7;5;4;3;14;17;21;20;18;62;60;8;17;6;4;3;10;14;16;16;13;11;8;6;6;4;4;3;7;8;11;10;9;8;6;5;5;4;3;3;3;4;5;6;6;4;4;4;3;3;3;2
560.2559627269122;139.59759976492984;560.2559627269122;139.59759976492984;0.0;144.0978307871431;539.2390043243026;175.6265924417679;539.2390043243026;0.0;41.710920078615786;-174.35432253988142;149.7435082472617;2024-06-05T12:03:34.925568200;271.8966601553747;550.0;0;notRisky;6;6;6;5;5;4;3;2;1;1;0;0;18;7;7;6;6;5;4;2;2;1;0;0;7;7;7;7;6;6;4;3;2;1;1;0;6;7;7;7;7;55;55;3;2;2;1;0;6;7;8;8;69;57;54;53;3;2;1;0;6;6;8;58;58;56;55;54;52;2;1;0;6;8;57;59;57;56;56;55;54;52;2;0;8;11;62;61;60;58;56;56;55;53;1;1;13;16;71;68;67;62;58;56;55;54;2;2;19;25;77;78;73;67;60;56;56;54;3;2;23;30;37;94;78;69;62;58;56;5;3;3;25;34;49;37;78;72;62;57;7;5;4;3;23;29;35;32;27;67;62;8;17;6;4;3;17;23;26;25;20;15;9;6;6;4;4;3;11;13;18;15;13;10;6;5;5;4;3;3;4;6;7;8;7;4;4;4;3;3;3;2
560.2559627269122;139.59759976492984;560.2559627269122;139.59759976492984;0.0;144.0978307871431;539.2390043243026;175.6265924417679;539.2390043243026;0.0;41.710920078615786;-174.35432253988142;149.7435082472617;2024-06-05T12:03:34.925568200;271.8966601553747;550.0;0;notRisky;6;6;6;5;5;4;3;2;1;1;0;0;18;7;7;6;6;5;4;2;2;1;0;0;7;7;7;7;6;6;4;3;2;1;1;0;6;7;7;7;7;55;55;3;2;2;1;0;6;7;8;8;69;57;54;53;3;2;1;0;6;6;8;58;58;56;55;54;52;2;1;0;6;8;57;59;57;56;56;55;54;52;2;0;10;15;66;65;62;58;56;56;55;53;1;1;21;26;85;78;75;66;58;56;55;54;2;2;33;43;97;96;87;75;62;56;56;54;3;2;41;54;65;118;96;79;66;58;56;5;3;3;45;62;85;65;98;86;66;57;7;5;4;3;41;53;63;56;45;77;66;8;17;6;4;3;31;41;46;43;34;23;11;6;6;4;4;3;19;23;32;25;21;14;6;5;5;4;3;3;6;10;11;12;9;4;4;4;3;3;3;2
560.2559627269122;139.59759976492984;560.2559627269122;139.59759976492984;0.0;144.0978307871431;539.2390043243026;175.6265924417679;539.2390043243026;0.0;41.710920078615786;-174.35432253988142;149.7435082472617;2024-06-05T12:03:34.925568200;271.8966601553747;550.0;0;notRisky;6;6;6;5;5;4;3;2;1;1;0;0;18;7;7;6;6;5;4;2;2;1;0;0;7;7;7;7;6;6;4;3;2;1;1;0;6;7;7;7;7;55;55;3;2;2;1;0;6;7;8;8;69;57;54;53;3;2;1;0;6;6;8;58;58;56;55;54;52;2;1;0;6;8;57;59;57;56;56;55;54;52;2;0;11;17;68;67;63;58;56;56;55;53;1;1;25;31;92;83;79;68;58;56;55;54;2;2;40;52;107;105;94;79;63;56;56;54;3;2;50;66;79;130;105;84;68;58;56;5;3;3;55;76;103;79;108;93;68;57;7;5;4;3;50;65;77;68;54;82;68;8;17;6;4;3;38;50;56;52;41;27;12;6;6;4;4;3;23;28;39;30;25;16;6;5;5;4;3;3;7;12;13;14;10;4;4;4;3;3;3;2
560.2559627269122;139.59759976492984;560.2559627269122;139.59759976492984;0.0;144.0978307871431;539.2390043243026;175.6265924417679;539.2390043243026;0.0;41.710920078615786;-174.35432253988142;149.7435082472617;2024-06-05T12:03:34.925568200;271.8966601553747;550.0;0;notRisky;6;6;6;5;5;4;3;2;1;1;0;0;18;7;7;6;6;5;4;2;2;1;0;0;7;7;7;7;6;6;4;3;2;1;1;0;6;7;7;7;7;55;55;3;2;2;1;0;6;7;8;8;69;57;54;53;3;2;1;0;6;6;8;58;58;56;55;54;52;2;1;0;6;8;57;59;57;56;56;55;54;52;2;0;12;19;70;69;64;58;56;56;55;53;1;1;29;36;99;88;83;70;58;56;55;54;2;2;47;61;117;114;101;83;64;56;56;54;3;2;59;78;93;142;114;89;70;58;56;5;3;3;65;90;121;93;118;100;70;57;7;5;4;3;59;77;91;80;63;87;70;8;17;6;4;3;45;59;66;61;48;31;13;6;6;4;4;3;27;33;46;35;29;18;6;5;5;4;3;3;8;14;15;16;11;4;4;4;3;3;3;2
560.2559627269122;139.59759976492984;560.2559627269122;139.59759976492984;0.0;144.0978307871431;539.2390043243026;175.6265924417679;539.2390043243026;0.0;41.710920078615786;-174.35432253988142;149.7435082472617;2024-06-05T12:03:34.925568200;271.8966601553747;550.0;0;notRisky;6;6;6;5;5;4;3;2;1;1;0;0;18;7;7;6;6;5;4;2;2;1;0;0;7;7;7;7;6;6;4;3;2;1;1;0;6;7;7;7;7;55;55;3;2;2;1;0;6;7;8;8;69;57;54;53;3;2;1;0;6;6;8;58;58;56;55;54;52;2;1;0;6;8;57;59;57;56;56;55;54;52;2;0;13;21;72;71;65;58;56;56;55;53;1;1;33;41;106;93;87;72;58;56;55;54;2;2;54;70;127;123;108;87;65;56;56;54;3;2;68;90;107;154;123;94;72;58;56;5;3;3;75;104;139;107;128;107;72;57;7;5;4;3;68;89;105;92;72;92;72;8;17;6;4;3;52;68;76;70;55;35;14;6;6;4;4;3;31;38;53;40;33;20;6;5;5;4;3;3;9;16;17;18;12;4;4;4;3;3;3;2
560.2559627269122;139.59759976492984;560.2559627269122;139.59759976492984;0.0;144.0978307871431;539.2390043243026;175.6265924417679;539.2390043243026;0.0;41.710920078615786;-174.35432253988142;149.7435082472617;2024-06-05T12:03:34.925568200;271.8966601553747;550.0;0;notRisky;6;6;6;5;5;4;3;2;1;1;0;0;18;7;7;6;6;5;4;2;2;1;0;0;7;7;7;7;6;6;4;3;2;1;1;0;6;7;7;7;7;55;55;3;2;2;1;0;6;7;8;8;69;57;54;53;3;2;1;0;6;6;8;58;58;56;55;54;52;2;1;0;6;8;57;59;57;56;56;55;54;52;2;0;14;23;74;73;66;58;56;56;55;53;1;1;37;46;113;98;91;74;58;56;55;54;2;2;61;79;137;132;115;91;66;56;56;54;3;2;77;102;121;166;132;99;74;58;56;5;3;3;85;118;157;121;138;114;74;57;7;5;4;3;77;101;119;104;81;97;74;8;17;6;4;3;59;77;86;79;62;39;15;6;6;4;4;3;35;43;60;45;37;22;6;5;5;4;3;3;10;18;19;20;13;4;4;4;3;3;3;2
